Time,Load,Crosshead,Extensometer
356.159,7567.623,7.585503,-1.11397
356.259,7568.069,7.588004,-1.11394
356.359,7568.319,7.590565,-1.11398
356.459,7567.6,7.593007,-1.11395
356.559,7567.653,7.595567,-1.11395
356.659,7568.424,7.598129,-1.11401
356.759,7568.13,7.600571,-1.11399
356.859,7568.316,7.603072,-1.11404
356.959,7568.367,7.605633,-1.11399
357.059,7568.171,7.608135,-1.11395
357.159,7567.935,7.610577,-1.11398
357.259,7568.574,7.613138,-1.11396
357.359,7568.169,7.615639,-1.11403
357.459,7566.777,7.618081,-1.11399
357.559,7567.628,7.620642,-1.11397
357.659,7567.639,7.623143,-1.11392
357.759,7567.34,7.625585,-1.11396
357.859,7567.138,7.628087,-1.11397
357.959,7567.251,7.630588,-1.11393
358.059,7567.276,7.63303,-1.11396
358.159,7566.855,7.635532,-1.11394
358.259,7567.443,7.638093,-1.1139
358.359,7566.906,7.640594,-1.11391
358.459,7566.772,7.643037,-1.11403
358.559,7566.882,7.645597,-1.114
358.659,7567.502,7.648098,-1.1139
358.759,7566.207,7.65054,-1.11393
358.859,7566.844,7.653042,-1.11401
358.959,7567.385,7.655603,-1.11391
359.059,7566.734,7.658104,-1.11397
359.159,7566.253,7.660606,-1.11395
359.259,7566.275,7.663167,-1.1139
359.359,7565.807,7.665609,-1.11393
359.459,7565.526,7.668051,-1.11389
359.559,7566.255,7.670612,-1.11393
359.659,7566.594,7.673054,-1.11394
359.759,7565.171,7.675495,-1.11397
359.859,7566.111,7.678057,-1.11395
359.959,7565.972,7.680558,-1.11389
360.059,7565.018,7.683,-1.11387
360.159,7565.203,7.685561,-1.11391
360.259,7565.669,7.688063,-1.11392
360.359,7565.141,7.690505,-1.11393
360.459,7565.823,7.693006,-1.11398
360.559,7565.671,7.695567,-1.11397
360.659,7565.711,7.698008,-1.11395
360.759,7565.409,7.70051,-1.1139
360.859,7565.705,7.703131,-1.11394
360.959,7565.608,7.705632,-1.11389
361.059,7564.948,7.708074,-1.11393
361.159,7565.061,7.710635,-1.11393
361.259,7564.901,7.713137,-1.11391
361.359,7564.26,7.715579,-1.11393
361.459,7565.141,7.71808,-1.11388
361.559,7565.226,7.720641,-1.11391
361.659,7564.223,7.723083,-1.11385
361.759,7563.749,7.725584,-1.1139
361.859,7563.475,7.728086,-1.11385
361.959,7563.246,7.730528,-1.11384
362.059,7563.15,7.733029,-1.11388
362.159,7563.398,7.735531,-1.11388
362.259,7563.837,7.738032,-1.11381
362.359,7562.937,7.740533,-1.11385
362.459,7563.779,7.743035,-1.11387
362.559,7563.559,7.745596,-1.11388
362.659,7562.377,7.748038,-1.11392
362.759,7562.628,7.750599,-1.11385
362.859,7562.944,7.75316,-1.11389
362.959,7562.318,7.755602,-1.11393
363.059,7562.094,7.758103,-1.11394
363.159,7562.595,7.760664,-1.11391
363.259,7561.946,7.763106,-1.11386
363.359,7561.79,7.765548,-1.11391
363.459,7561.846,7.768109,-1.11388
363.559,7561.303,7.770611,-1.11384
363.659,7560.575,7.773053,-1.11388
363.759,7560.557,7.775614,-1.11394
363.859,7561.213,7.778056,-1.11379
363.959,7560.475,7.780497,-1.11386
364.059,7560.729,7.783059,-1.11388
364.159,7560.724,7.78556,-1.11387
364.259,7560.9,7.788061,-1.11392
364.359,7560.232,7.790563,-1.11392
364.459,7560.551,7.793124,-1.11376
364.559,7559.486,7.795566,-1.11387
364.659,7559.637,7.798067,-1.1139
364.759,7560.358,7.800628,-1.11386
364.859,7559.757,7.803129,-1.11396
364.959,7559.36,7.805631,-1.11389
365.059,7559.556,7.808133,-1.11395
365.159,7559.424,7.810634,-1.1139
365.259,7558.675,7.813076,-1.11391
365.359,7558.364,7.815637,-1.11384
365.459,7558.507,7.818138,-1.11386
365.559,7557.696,7.82064,-1.11383
365.659,7557.222,7.823082,-1.11384
365.759,7557.98,7.825643,-1.11391
365.859,7557.278,7.828085,-1.11386
365.959,7557.031,7.830527,-1.11384
366.059,7557.601,7.833088,-1.11391
366.159,7557.188,7.835589,-1.11384
366.259,7556.715,7.838031,-1.1139
366.359,7556.405,7.840591,-1.11391
366.459,7556.156,7.843153,-1.11391
366.559,7556.031,7.845595,-1.11377
366.659,7555.936,7.848096,-1.11381
366.759,7556.089,7.850657,-1.11382
366.859,7555.306,7.853099,-1.11388
366.959,7555.411,7.855601,-1.1139
367.059,7555.164,7.858162,-1.11384
367.159,7554.685,7.860604,-1.11383
367.259,7553.718,7.863105,-1.11386
367.359,7554.322,7.865666,-1.11384
367.459,7553.645,7.868108,-1.11381
367.559,7552.945,7.87055,-1.11388
367.659,7553.297,7.873111,-1.11386
367.759,7554.225,7.875553,-1.11388
367.859,7552.421,7.877995,-1.11383
367.959,7552.709,7.880555,-1.11384
368.059,7553.19,7.883117,-1.11391
368.159,7552.268,7.885559,-1.11382
368.259,7552.123,7.88806,-1.11383
368.359,7552.264,7.890621,-1.11382
368.459,7551.519,7.893063,-1.11383
368.559,7551.557,7.895565,-1.11387
368.659,7552.397,7.898126,-1.1138
368.759,7551.167,7.900627,-1.11378
368.859,7550.789,7.903129,-1.1138
368.959,7549.911,7.90563,-1.11373
369.059,7549.819,7.908192,-1.11391
369.159,7549.007,7.910633,-1.11382
369.259,7548.777,7.913135,-1.11381
369.359,7548.832,7.915695,-1.11383
369.459,7548.122,7.918137,-1.11389
369.559,7547.576,7.920579,-1.11375
369.659,7547.984,7.923081,-1.11389
369.759,7546.769,7.925582,-1.11382
369.859,7546.354,7.928024,-1.1138
369.959,7546.482,7.930585,-1.11386
370.059,7546.362,7.933087,-1.1138
370.159,7545.723,7.935529,-1.11386
370.259,7546.089,7.93809,-1.11383
370.359,7545.904,7.940591,-1.11384
370.459,7544.69,7.943092,-1.11368
370.559,7544.964,7.945593,-1.11378
370.659,7544.597,7.948155,-1.11379
370.759,7543.481,7.950656,-1.11377
370.859,7543.092,7.953158,-1.11375
370.959,7543.257,7.955659,-1.11388
371.059,7542.696,7.958101,-1.11378
371.159,7542.232,7.960603,-1.11372
371.259,7542.195,7.963164,-1.11374
371.359,7542.068,7.965606,-1.1138
371.459,7540.67,7.968048,-1.11373
371.559,7540.629,7.970608,-1.11379
371.659,7540.104,7.973109,-1.11373
371.759,7539.249,7.975551,-1.11379
371.859,7539.687,7.978053,-1.11374
371.959,7540.147,7.980614,-1.1138
372.059,7539.295,7.983056,-1.11374
372.159,7538.931,7.985557,-1.11373
372.259,7538.78,7.988119,-1.11378
372.359,7537.712,7.99056,-1.11374
372.459,7536.957,7.993122,-1.11378
372.559,7536.813,7.995683,-1.11374
372.659,7535.813,7.998184,-1.11372
372.759,7534.805,8.000625,-1.11364
372.859,7535.1,8.003187,-1.11375
372.959,7535.022,8.005689,-1.11376
373.059,7533.485,8.00813,-1.11379
373.159,7533.42,8.010631,-1.11376
373.259,7533.06,8.013193,-1.11376
373.359,7532.006,8.015634,-1.11372
373.459,7531.421,8.018136,-1.11372
373.559,7531.001,8.020638,-1.11374
373.659,7530.461,8.023079,-1.11372
373.759,7530.133,8.025581,-1.11375
373.859,7530.416,8.028083,-1.11369
373.959,7529.656,8.030644,-1.11377
374.059,7528.239,8.033086,-1.11373
374.159,7527.946,8.035647,-1.1137
374.259,7527.507,8.038148,-1.11378
374.359,7526.887,8.040589,-1.11374
374.459,7526.578,8.043151,-1.11366
374.559,7526.304,8.045712,-1.11375
374.659,7525.205,8.048153,-1.11375
374.759,7524.704,8.050655,-1.11367
374.859,7524.589,8.053157,-1.11374
374.959,7523.238,8.055658,-1.11372
375.059,7522.2,8.0581,-1.11375
375.159,7521.86,8.060661,-1.11375
375.259,7521.365,8.063163,-1.11375
375.359,7520.288,8.065605,-1.11369
375.459,7520.406,8.068106,-1.11374
375.559,7519.997,8.070607,-1.11372
375.659,7519.118,8.07305,-1.11375
375.759,7518.338,8.075551,-1.11375
375.859,7518.302,8.078111,-1.11377
375.959,7517.165,8.080613,-1.11376
376.059,7516.666,8.083056,-1.11377
376.159,7516.582,8.085616,-1.11375
376.259,7515.196,8.088117,-1.11367
376.359,7514.898,8.090619,-1.11375
376.459,7514.548,8.09318,-1.11378
376.559,7513.563,8.095681,-1.11371
376.659,7511.946,8.098124,-1.11373
376.759,7511.868,8.100684,-1.11378
376.859,7510.969,8.103185,-1.11373
376.959,7509.272,8.105628,-1.11374
377.059,7508.425,8.108188,-1.11372
377.159,7508.284,8.11069,-1.11368
377.259,7507.31,8.113133,-1.11366
377.359,7507.024,8.115634,-1.11375
377.459,7506.047,8.118136,-1.11369
377.559,7504.707,8.120577,-1.11368
377.659,7503.9,8.123078,-1.11372
377.759,7503.454,8.12564,-1.11376
377.859,7502.795,8.128141,-1.11372
377.959,7501.043,8.130583,-1.11363
378.059,7501.327,8.133143,-1.11374
378.159,7500.414,8.135645,-1.11377
378.259,7498.906,8.138088,-1.11365
378.359,7498.788,8.140589,-1.1137
378.459,7498.637,8.143149,-1.11364
378.559,7497.033,8.145651,-1.11376
378.659,7495.395,8.148093,-1.11375
378.759,7495.196,8.150654,-1.11366
378.859,7493.403,8.153155,-1.11371
378.959,7492.359,8.155597,-1.11366
379.059,7492.615,8.158159,-1.11367
379.159,7492.073,8.16066,-1.11361
379.259,7490.103,8.163102,-1.11371
379.359,7489.692,8.165604,-1.1137
379.459,7488.99,8.168105,-1.11369
379.559,7487.587,8.170547,-1.1137
379.659,7486.285,8.173108,-1.11371
379.759,7485.982,8.175668,-1.11366
379.859,7484.797,8.178111,-1.11363
379.959,7483.098,8.180552,-1.1137
380.059,7483.686,8.183113,-1.11373
380.159,7482.298,8.185615,-1.1137
380.259,7480.68,8.188057,-1.11367
380.359,7480.205,8.190678,-1.11368
380.459,7478.725,8.193179,-1.11364
380.559,7477.023,8.195681,-1.11363
380.659,7476.638,8.198182,-1.11371
380.759,7475.066,8.200684,-1.11373
380.859,7473.9,8.203125,-1.11374
380.959,7473.208,8.205626,-1.11369
381.059,7472.293,8.208188,-1.11367
381.159,7470.724,8.210629,-1.11366
381.259,7469.752,8.213131,-1.11363
381.359,7469.295,8.215632,-1.11365
381.459,7467.224,8.218075,-1.1136
381.559,7465.896,8.220577,-1.11371
381.659,7465.884,8.223078,-1.11367
381.759,7465.073,8.225579,-1.11364
381.859,7463.461,8.22808,-1.11362
381.959,7462.032,8.230581,-1.1136
382.059,7461.243,8.233143,-1.11365
382.159,7459.644,8.235584,-1.11358
382.259,7458.595,8.238146,-1.11359
382.359,7457.835,8.240706,-1.11361
382.459,7456.141,8.243149,-1.11359
382.559,7454.506,8.245651,-1.1136
382.659,7454.455,8.248211,-1.11356
382.759,7452.894,8.250653,-1.11353
382.859,7451.79,8.253154,-1.11356
382.959,7450.587,8.255656,-1.11364
383.059,7449.483,8.258157,-1.11361
383.159,7447.397,8.260599,-1.11366
383.259,7446.435,8.263101,-1.11365
383.359,7445.322,8.265662,-1.11357
383.459,7444.067,8.268104,-1.11357
383.559,7443.336,8.270605,-1.1136
383.659,7442.638,8.273166,-1.11366
383.759,7440.832,8.275608,-1.11356
383.859,7439.714,8.278109,-1.11363
383.959,7438.285,8.28067,-1.1136
384.059,7436.867,8.283112,-1.11358
384.159,7434.942,8.285614,-1.11363
384.259,7434.006,8.288175,-1.11357
384.359,7432.419,8.290676,-1.11353
384.459,7431.606,8.293178,-1.1136
384.559,7429.772,8.295679,-1.1135
384.659,7428.517,8.298181,-1.11359
384.759,7426.564,8.300623,-1.11353
384.859,7425.148,8.303124,-1.11362
384.959,7424.114,8.305685,-1.11355
385.059,7422.713,8.308186,-1.11363
385.159,7420.814,8.310629,-1.11361
385.259,7420.519,8.313189,-1.11353
385.359,7418.293,8.315632,-1.11353
385.459,7417.02,8.318073,-1.1136
385.559,7416.181,8.320634,-1.11353
385.659,7414.35,8.323136,-1.11359
385.759,7412.548,8.325578,-1.11356
385.859,7411.432,8.328138,-1.11355
385.959,7410.167,8.3307,-1.11357
386.059,7408.327,8.333141,-1.11357
386.159,7407.546,8.335643,-1.11353
386.259,7406.445,8.338205,-1.11349
386.359,7404.288,8.340646,-1.11356
386.459,7402.917,8.343147,-1.1135
386.559,7402.102,8.345709,-1.1135
386.659,7399.927,8.34815,-1.11356
386.759,7397.888,8.350652,-1.11357
386.859,7397.041,8.353213,-1.11358
386.959,7395.258,8.355714,-1.11358
387.059,7393.902,8.358156,-1.11355
387.159,7392.37,8.360658,-1.11355
387.259,7391.508,8.363159,-1.11347
387.359,7389.229,8.365601,-1.11359
387.459,7387.871,8.368103,-1.11355
387.559,7386.527,8.370664,-1.11355
387.659,7384.103,8.373166,-1.11355
387.759,7382.496,8.375667,-1.11357
387.859,7381.366,8.378169,-1.11357
387.959,7379.57,8.380669,-1.11359
388.059,7378.148,8.383111,-1.11357
388.159,7377.3,8.385672,-1.11354
388.259,7375.229,8.388233,-1.11354
388.359,7373.05,8.390675,-1.11362
388.459,7371.461,8.393236,-1.11352
388.559,7370.214,8.395738,-1.1135
388.659,7367.475,8.39818,-1.11353
388.759,7366.084,8.400681,-1.11348
388.859,7365.21,8.403183,-1.11356
388.959,7362.73,8.405684,-1.11353
389.059,7361.294,8.408125,-1.11346
389.159,7359.839,8.410687,-1.11348
389.259,7358.168,8.413129,-1.11348
389.359,7356.075,8.41563,-1.1135
389.459,7354.992,8.418191,-1.1135
389.559,7353.511,8.420693,-1.11349
389.659,7351.681,8.423135,-1.1135
389.759,7349.847,8.425636,-1.11353
389.859,7348.454,8.428138,-1.11348
389.959,7346.455,8.430639,-1.11351
390.059,7344.824,8.433141,-1.11355
390.159,7343.191,8.435701,-1.11361
390.259,7341.226,8.438203,-1.11353
390.359,7339.124,8.440704,-1.11352
390.459,7337.69,8.443266,-1.1136
390.559,7335.942,8.445707,-1.11356
390.659,7333.862,8.44815,-1.11357
390.759,7332.616,8.45071,-1.11359
390.859,7330.651,8.453212,-1.11349
390.959,7328.621,8.455655,-1.11354
391.059,7326.97,8.458155,-1.11358
391.159,7325.038,8.460656,-1.11348
391.259,7322.64,8.463099,-1.11346
391.359,7321.181,8.4656,-1.11349
391.459,7320.228,8.46816,-1.11356
391.559,7318.165,8.470662,-1.11346
391.659,7316.23,8.473105,-1.11354
391.759,7314.283,8.475665,-1.11347
391.859,7311.975,8.478167,-1.11343
391.959,7310.189,8.480668,-1.11361
392.059,7308.764,8.483229,-1.11361
392.159,7306.051,8.485731,-1.1135
392.259,7304.139,8.488173,-1.1135
392.359,7302.73,8.490674,-1.11357
392.459,7301.354,8.493235,-1.1136
392.559,7298.338,8.495677,-1.11346
392.659,7297.313,8.498179,-1.11347
392.759,7295.736,8.500739,-1.11341
392.859,7293.015,8.503182,-1.11352
392.959,7290.908,8.505624,-1.11349
393.059,7289.187,8.508184,-1.1136
393.159,7287.671,8.510626,-1.11341
393.259,7285.662,8.513068,-1.11348
393.359,7284.758,8.515629,-1.11348
393.459,7282.685,8.518131,-1.11347
393.559,7280.258,8.520632,-1.11346
393.659,7278.146,8.523134,-1.11345
393.759,7276.205,8.525695,-1.11338
393.859,7273.972,8.528137,-1.11347
393.959,7272.287,8.530698,-1.11347
394.059,7271.454,8.533258,-1.11338
394.159,7269.198,8.535701,-1.11344
394.259,7266.876,8.538202,-1.11342
394.359,7265.152,8.540763,-1.11341
394.459,7262.235,8.543205,-1.11353
394.559,7260.051,8.545646,-1.11349
394.659,7258.787,8.548209,-1.11351
394.759,7256.663,8.550709,-1.11356
394.859,7253.532,8.553151,-1.11341
394.959,7252.745,8.555653,-1.11342
395.059,7251.346,8.558154,-1.11349
395.159,7248.418,8.560595,-1.11346
395.259,7246.767,8.563097,-1.11343
395.359,7244.361,8.565659,-1.11352
395.459,7242.061,8.56816,-1.11348
395.559,7240.582,8.570662,-1.11347
395.659,7238.471,8.573222,-1.11342
395.759,7235.907,8.575665,-1.11344
395.859,7234.185,8.578166,-1.11347
395.959,7232.415,8.580727,-1.11351
396.059,7229.931,8.583228,-1.11342
396.159,7227.208,8.58567,-1.11345
396.259,7225.555,8.588172,-1.11346
396.359,7223.799,8.590733,-1.11338
396.459,7220.868,8.593175,-1.11351
396.559,7219.24,8.595676,-1.1134
396.659,7217.598,8.598237,-1.11339
396.759,7214.688,8.600678,-1.11345
396.859,7212.927,8.60318,-1.11345
396.959,7211.136,8.605681,-1.11342
397.059,7208.486,8.608183,-1.11345
397.159,7206.191,8.610625,-1.11342
397.259,7204.456,8.613186,-1.11344
397.359,7202.739,8.615687,-1.11349
397.459,7199.642,8.618189,-1.11348
397.559,7198.034,8.620691,-1.11339
397.659,7196.696,8.623192,-1.11342
397.759,7194.007,8.625634,-1.11341
397.859,7192.345,8.628136,-1.1134
397.959,7190.045,8.630756,-1.11336
398.059,7187.393,8.633198,-1.11347
398.159,7185.396,8.635699,-1.11341
398.259,7183.041,8.638261,-1.11343
398.359,7180.36,8.640761,-1.11346
398.459,7178.662,8.643203,-1.11349
398.559,7176.666,8.645765,-1.11338
398.659,7174.689,8.648206,-1.11348
398.759,7171.604,8.650648,-1.11343
398.859,7169.76,8.65315,-1.11335
398.959,7167.913,8.655711,-1.11336
399.059,7164.87,8.658153,-1.11343
399.159,7162.521,8.660654,-1.11338
399.259,7160.671,8.663216,-1.1134
399.359,7158.554,8.665717,-1.11337
399.459,7156.332,8.668158,-1.11335
399.559,7154.819,8.67072,-1.11335
399.659,7152.335,8.673161,-1.11343
399.759,7149.607,8.675663,-1.11335
399.859,7147.902,8.678225,-1.11339
399.959,7145.719,8.680785,-1.11334
400.059,7142.688,8.683228,-1.1134
400.159,7140.538,8.685788,-1.1134
400.259,7138.794,8.68829,-1.11341
400.359,7135.646,8.690731,-1.11348
400.459,7133.905,8.693232,-1.11335
400.559,7131.958,8.695734,-1.11341
400.659,7129.492,8.698235,-1.11336
400.759,7127.054,8.700678,-1.11342
400.859,7124.804,8.703238,-1.11338
400.959,7122.265,8.70574,-1.11338
401.059,7119.421,8.708183,-1.11333
401.159,7118.315,8.710684,-1.1134
401.259,7115.784,8.713244,-1.11341
401.359,7113.194,8.715686,-1.11336
401.459,7111.822,8.718188,-1.11338
401.559,7109.028,8.720749,-1.11337
401.659,7106.31,8.723191,-1.11337
401.759,7104.194,8.725693,-1.11341
401.859,7102.155,8.728313,-1.11337
401.959,7099.415,8.730755,-1.11334
402.059,7097.054,8.733257,-1.11334
402.159,7095.187,8.735817,-1.11337
402.259,7093.152,8.738259,-1.11348
402.359,7089.774,8.740701,-1.11335
402.459,7088.088,8.743262,-1.11326
402.559,7085.373,8.745763,-1.11335
402.659,7082.289,8.748205,-1.11335
402.759,7080.083,8.750707,-1.11338
402.859,7078.087,8.753268,-1.11336
402.959,7075.138,8.75571,-1.11334
403.059,7073.05,8.758212,-1.11329
403.159,7071.527,8.760773,-1.1134
403.259,7068.97,8.763215,-1.11339
403.359,7066.329,8.765715,-1.11343
403.459,7064.01,8.768217,-1.11332
403.559,7061.337,8.770718,-1.11333
403.659,7058.358,8.77322,-1.11338
403.759,7056.08,8.775782,-1.11328
403.859,7054.583,8.778282,-1.11331
403.959,7051.454,8.780784,-1.11332
404.059,7049.475,8.783286,-1.11329
404.159,7046.962,8.785787,-1.11336
404.259,7043.701,8.788229,-1.11328
404.359,7041.521,8.79073,-1.11336
404.459,7039.462,8.793291,-1.11328
404.559,7036.747,8.795792,-1.11334
404.659,7034.13,8.798235,-1.11334
404.759,7032.414,8.800795,-1.11336
404.859,7029.655,8.803238,-1.11339
404.959,7027.141,8.805679,-1.11331
405.059,7025.309,8.808241,-1.11331
405.159,7022.951,8.810743,-1.11335
405.259,7019.963,8.813184,-1.11339
405.359,7018.105,8.815745,-1.11336
405.459,7015.395,8.818306,-1.11333
405.559,7012.219,8.820748,-1.11331
405.659,7010.315,8.823249,-1.11333
405.759,7008.503,8.825811,-1.11333
405.859,7005.155,8.828312,-1.11331
405.959,7002.5,8.830753,-1.11323
406.059,7000.562,8.833315,-1.11332
406.159,6997.24,8.835817,-1.11336
406.259,6994.511,8.838258,-1.1133
406.359,6992.382,8.84082,-1.11336
406.459,6989.988,8.84332,-1.11325
406.559,6987.08,8.845762,-1.11336
406.659,6984.898,8.848264,-1.11336
406.759,6982.551,8.850765,-1.11346
406.859,6979.535,8.853207,-1.11339
406.959,6977.309,8.855709,-1.11335
407.059,6975.365,8.85827,-1.11334
407.159,6972.779,8.860772,-1.11332
407.259,6969.579,8.863273,-1.11329
407.359,6967.806,8.865775,-1.11339
407.459,6964.856,8.868275,-1.11333
407.559,6961.85,8.870718,-1.11335
407.659,6960.335,8.873278,-1.11334
407.759,6957.803,8.87578,-1.11333
407.859,6954.588,8.878281,-1.1133
407.959,6952.202,8.880783,-1.11335
408.059,6949.384,8.883344,-1.11341
408.159,6946.194,8.885786,-1.11328
408.259,6944.013,8.888287,-1.11336
408.359,6942.427,8.890849,-1.11343
408.459,6939.094,8.893291,-1.11331
408.559,6935.894,8.895732,-1.11326
408.659,6934.183,8.898294,-1.11328
408.759,6931.364,8.900795,-1.11331
408.859,6928.195,8.903236,-1.11327
408.959,6926.256,8.905798,-1.11327
409.059,6923.703,8.9083,-1.11322
409.159,6920.754,8.910801,-1.11327
409.259,6918.783,8.913303,-1.11332
409.359,6916.703,8.915804,-1.11323
409.459,6913.071,8.918245,-1.11326
409.559,6910.217,8.920806,-1.11325
409.659,6908.565,8.923368,-1.11328
409.759,6905.283,8.925869,-1.11328
409.859,6902.542,8.92831,-1.1133
409.959,6900.015,8.930872,-1.11324
410.059,6897.183,8.933374,-1.1133
410.159,6894.483,8.935815,-1.11326
410.259,6892.017,8.938316,-1.11336
410.359,6889.391,8.940818,-1.11331
410.459,6886.689,8.943319,-1.11327
410.559,6884.076,8.945821,-1.11329
410.659,6881.28,8.948322,-1.11331
410.759,6878.292,8.950764,-1.1132
410.859,6875.674,8.953206,-1.11329
410.959,6873.854,8.955767,-1.11333
411.059,6871.131,8.958269,-1.11332
411.159,6868.167,8.960711,-1.11329
411.259,6865.917,8.963272,-1.11327
411.359,6863.19,8.965774,-1.11331
411.459,6859.655,8.968274,-1.11333
411.559,6857.39,8.970835,-1.11328
411.659,6854.957,8.973337,-1.11328
411.759,6852.122,8.975838,-1.11335
411.859,6848.948,8.97834,-1.11326
411.959,6846.537,8.980841,-1.11326
412.059,6843.291,8.983343,-1.11328
412.159,6840.432,8.985844,-1.11325
412.259,6838.896,8.988406,-1.11326
412.359,6835.467,8.990848,-1.11323
412.459,6832.058,8.993289,-1.11332
412.559,6830.121,8.995851,-1.11325
412.659,6827.307,8.998292,-1.11332
412.759,6824.792,9.000734,-1.11321
412.859,6822.473,9.003295,-1.11327
412.959,6820.14,9.005796,-1.11313
413.059,6816.383,9.008298,-1.11328
413.159,6813.662,9.010799,-1.11319
413.259,6810.998,9.01336,-1.11323
413.359,6807.894,9.015802,-1.11314
413.459,6805.005,9.018304,-1.11327
413.559,6803.186,9.020864,-1.11328
413.659,6799.638,9.023366,-1.11326
413.759,6796.755,9.025867,-1.11334
413.859,6794.585,9.028369,-1.11317
413.959,6791.512,9.03087,-1.11328
414.059,6787.832,9.033313,-1.1133
414.159,6785.841,9.035873,-1.1133
414.259,6783.048,9.038375,-1.11329
414.359,6780.153,9.040818,-1.11326
414.459,6776.655,9.043319,-1.11315
414.559,6775.218,9.045821,-1.1133
414.659,6771.717,9.048262,-1.11328
414.759,6769.075,9.050763,-1.11324
414.859,6766.242,9.053324,-1.11329
414.959,6763.912,9.055766,-1.11325
415.059,6760.566,9.058268,-1.11319
415.159,6757.835,9.060828,-1.11313
415.259,6754.41,9.06333,-1.11317
415.359,6751.729,9.065772,-1.11322
415.459,6749.549,9.068333,-1.11319
415.559,6746.603,9.070895,-1.11323
415.659,6743.745,9.073336,-1.11321
415.759,6740.935,9.075837,-1.11318
415.859,6738.334,9.078398,-1.11326
415.959,6734.316,9.08084,-1.1133
416.059,6731.815,9.083342,-1.11328
416.159,6730.146,9.085903,-1.11325
416.259,6726.531,9.088404,-1.11324
416.359,6723.363,9.090846,-1.11331
416.459,6721.185,9.093348,-1.11324
416.559,6717.906,9.095849,-1.11332
416.659,6715.002,9.098291,-1.11321
416.759,6712.696,9.100793,-1.1133
416.859,6709.837,9.103353,-1.11334
416.959,6706,9.105855,-1.11323
417.059,6703.478,9.108356,-1.11325
417.159,6701.14,9.110858,-1.11321
417.259,6697.553,9.1133,-1.11324
417.359,6694.775,9.115801,-1.11321
417.459,6692.031,9.118362,-1.11328
417.559,6689.382,9.120864,-1.11322
417.659,6685.67,9.123365,-1.11324
417.759,6683.163,9.125926,-1.11322
417.859,6679.982,9.128427,-1.11328
417.959,6676.617,9.13087,-1.11319
418.059,6674.244,9.133372,-1.1132
418.159,6671.67,9.135873,-1.11316
418.259,6668.676,9.138314,-1.11321
418.359,6665.68,9.140816,-1.11319
418.459,6662.738,9.143317,-1.11321
418.559,6659.355,9.145819,-1.11318
418.659,6656.148,9.148262,-1.11325
418.759,6653.851,9.150822,-1.11321
418.859,6651.045,9.153323,-1.11331
418.959,6648.063,9.155764,-1.11329
419.059,6645.794,9.158326,-1.11328
419.159,6642.402,9.160828,-1.11324
419.259,6639.202,9.163269,-1.11325
419.359,6636.819,9.165831,-1.11322
419.459,6633.195,9.168391,-1.11328
419.559,6629.791,9.170893,-1.11322
419.659,6626.639,9.173394,-1.11324
419.759,6624.608,9.175896,-1.11323
419.859,6620.864,9.178338,-1.11316
419.959,6618.425,9.180839,-1.11317
420.059,6616.081,9.1834,-1.11322
420.159,6612.582,9.185902,-1.11317
420.259,6609.255,9.188344,-1.11323
420.359,6606.805,9.190905,-1.11325
420.459,6602.94,9.193347,-1.11334
420.559,6599.828,9.195789,-1.11325
420.659,6597.414,9.198349,-1.11335
420.759,6595.629,9.200851,-1.1132
420.859,6591.513,9.203352,-1.11329
420.959,6588.458,9.205854,-1.11326
421.059,6586.125,9.208415,-1.11319
421.159,6582.505,9.210857,-1.11324
421.259,6579.108,9.213358,-1.11313
421.359,6576.29,9.215919,-1.11322
421.459,6573.099,9.218421,-1.11316
421.559,6569.65,9.220863,-1.11328
421.659,6567.742,9.223424,-1.11331
421.759,6564.24,9.225925,-1.11319
421.859,6560.958,9.228366,-1.11315
421.959,6558.261,9.230928,-1.11318
422.059,6555.133,9.23343,-1.11325
422.159,6551.941,9.235871,-1.11332
422.259,6548.273,9.238373,-1.11316
422.359,6545.725,9.240874,-1.1132
422.459,6542.69,9.243317,-1.11313
422.559,6539.977,9.245818,-1.1132
422.659,6537.226,9.248379,-1.11328
422.759,6534.391,9.250821,-1.1132
422.859,6530.889,9.253321,-1.11318
422.959,6527.657,9.255883,-1.11326
423.059,6523.995,9.258385,-1.11322
423.159,6520.77,9.260826,-1.11318
423.259,6518.244,9.263388,-1.11315
423.359,6515.587,9.265948,-1.11316
423.459,6512.163,9.268391,-1.11322
423.559,6509.476,9.270892,-1.11319
423.659,6506.125,9.273453,-1.11316
423.759,6502.498,9.275896,-1.11313
423.859,6499.425,9.278396,-1.1132
423.959,6496.918,9.280957,-1.11319
424.059,6493.424,9.283399,-1.11314
424.159,6490.122,9.285841,-1.11315
424.259,6488.112,9.288401,-1.11313
424.359,6484.599,9.290844,-1.11316
424.459,6481.427,9.293346,-1.11318
424.559,6478.58,9.295847,-1.11319
424.659,6475.448,9.298407,-1.11313
424.759,6472.359,9.30085,-1.11312
424.859,6468.965,9.303352,-1.11313
424.959,6465.659,9.305912,-1.11325
425.059,6462.732,9.308414,-1.11319
425.159,6459.229,9.310915,-1.11312
425.259,6456.891,9.313476,-1.11324
425.359,6453.389,9.315918,-1.11323
425.459,6449.474,9.31842,-1.11316
425.559,6447.083,9.320921,-1.11323
425.659,6443.54,9.323423,-1.11319
425.759,6439.857,9.325924,-1.11312
425.859,6436.995,9.328426,-1.11318
425.959,6434.46,9.330986,-1.11313
